,Year,Month,Day,Hour,Min,Sec,LAT,LON,DEP,EX,EY,AZ,EZ,MAG,ID,UTCDT,inBG,inNC,inSTA1,inSTA2,inSTA3
3824,2011,11,10,15,39,34.853,38.78995,-122.76996000000001,4.1819999999999995,9.000000000000002,8.0,11,11.000000000000002,2.0,71679171,2011-11-10T15:39:34.853000Z,True,True,True,True,True
3825,2011,11,12,3,14,3.64,38.83593,-122.84801000000002,1.92,15.0,8.0,21,11.000000000000002,2.0,71679981,2011-11-12T03:14:03.640000Z,True,True,True,True,True
3826,2011,11,12,15,35,25.24,38.8286,-122.79581999999999,2.379,8.0,6.0,10,8.0,1.8,71680141,2011-11-12T15:35:25.240000Z,True,True,True,True,True
3827,2011,11,12,18,2,12.385,38.8186,-122.8215,3.457,17.0,9.000000000000002,4,15.0,2.6,71680171,2011-11-12T18:02:12.385000Z,True,True,True,True,True
3828,2011,11,13,21,36,24.96,38.81617,-122.79408000000001,3.528,11.000000000000002,8.0,13,12.0,1.9,71680786,2011-11-13T21:36:24.960000Z,True,True,True,True,True
3829,2011,11,16,5,43,27.205,38.79355,-122.76207,2.798,6.999999999999999,6.0,34,6.999999999999999,2.3,71682126,2011-11-16T05:43:27.205000Z,True,True,True,True,True
3830,2011,11,17,1,37,49.42,38.839940000000006,-122.83023999999999,2.421,6.999999999999999,4.0,177,6.0,2.3,71682616,2011-11-17T01:37:49.420000Z,True,True,True,True,True
3831,2011,11,17,3,31,2.73,38.814370000000004,-122.80968999999999,1.7519999999999998,15.0,9.000000000000002,22,10.0,2.0,71682671,2011-11-17T03:31:02.730000Z,True,True,True,True,True
3832,2011,11,17,3,31,29.67,38.81488,-122.80886000000001,2.244,17.0,8.0,23,8.0,2.0,71682676,2011-11-17T03:31:29.670000Z,True,True,True,True,True
3833,2011,11,18,0,30,25.223000000000003,38.7899,-122.73733999999999,2.323,6.999999999999999,6.0,48,5.0,2.2,71683136,2011-11-18T00:30:25.223000Z,True,True,True,True,True
3834,2011,11,18,9,14,12.145,38.8155,-122.7831,2.49,11.000000000000002,6.0,172,6.999999999999999,2.0,71683291,2011-11-18T09:14:12.145000Z,True,True,True,True,True
3835,2011,11,18,10,59,48.357,38.82561,-122.85885,2.725,12.0,6.999999999999999,18,9.000000000000002,3.0,71683341,2011-11-18T10:59:48.357000Z,True,True,True,True,True
3836,2011,11,19,5,52,18.165,38.808820000000004,-122.79613,3.824,9.000000000000002,5.0,16,6.0,2.7,71683771,2011-11-19T05:52:18.165000Z,True,True,True,True,True
3837,2011,11,19,5,54,1.14,38.8087,-122.80106,3.9619999999999997,23.0,11.000000000000002,16,15.0,2.6,71683776,2011-11-19T05:54:01.140000Z,True,True,True,True,True
3838,2011,11,21,16,53,47.02,38.79221,-122.75761999999999,3.2889999999999997,6.0,5.0,123,9.000000000000002,1.9,71679860,2011-11-21T16:53:47.020000Z,True,True,True,True,True
3839,2011,11,22,18,3,10.04,38.7806,-122.72673,2.197,10.0,6.999999999999999,48,9.000000000000002,2.0,71680380,2011-11-22T18:03:10.040000Z,True,True,True,True,True
3840,2011,11,22,20,59,18.8,38.80849,-122.79253999999999,1.8430000000000002,6.0,5.0,20,5.0,2.0,71680515,2011-11-22T20:59:18.800000Z,True,True,True,True,True
3841,2011,11,23,23,34,51.339,38.8233,-122.79906000000001,3.6319999999999997,12.0,8.0,26,8.0,2.1,71686136,2011-11-23T23:34:51.339000Z,True,True,True,True,True
3842,2011,11,24,0,18,17.155,38.82182,-122.79296000000001,1.6219999999999999,10.0,8.0,7,8.0,2.6,71686156,2011-11-24T00:18:17.155000Z,True,True,True,True,True
3843,2011,11,24,2,16,41.175,38.82992,-122.74933999999999,1.162,10.0,5.0,27,8.0,2.1,71686226,2011-11-24T02:16:41.175000Z,True,True,True,True,True
3844,2011,11,24,15,39,42.1,38.80525,-122.79335,1.652,6.0,4.0,34,4.0,1.9,71686471,2011-11-24T15:39:42.100000Z,True,True,True,True,True
3845,2011,11,24,18,44,50.12,38.82457,-122.80254,3.872,8.0,4.0,178,6.0,1.9,71686526,2011-11-24T18:44:50.120000Z,True,True,True,True,True
3846,2011,11,25,11,29,34.273,38.834720000000004,-122.80743000000001,2.6489999999999996,9.000000000000002,6.0,15,6.0,2.3,71686801,2011-11-25T11:29:34.273000Z,True,True,True,True,True
3847,2011,11,26,5,41,26.135,38.83017,-122.80873000000001,1.806,11.000000000000002,6.0,8,6.0,2.0,71687141,2011-11-26T05:41:26.135000Z,True,True,True,True,True
3848,2011,11,27,6,19,58.21,38.81988,-122.78822,2.478,11.000000000000002,6.999999999999999,166,8.0,2.0,71687651,2011-11-27T06:19:58.210000Z,True,True,True,True,True
3849,2011,11,27,9,37,44.975,38.80832,-122.81156000000001,2.717,10.0,6.999999999999999,31,8.0,1.9,71687686,2011-11-27T09:37:44.975000Z,True,True,True,True,True
3850,2011,11,27,14,10,33.015,38.82376,-122.79196999999999,3.2310000000000003,13.000000000000002,8.0,6,8.0,2.9,71687771,2011-11-27T14:10:33.015000Z,True,True,True,True,True
3851,2011,11,27,14,11,40.625,38.819990000000004,-122.79438999999999,3.656,10.0,8.0,29,9.000000000000002,2.0,71687776,2011-11-27T14:11:40.625000Z,True,True,True,True,True
3852,2011,11,27,18,43,23.86,38.80661,-122.79038,0.903,11.000000000000002,10.0,76,15.0,2.0,71687896,2011-11-27T18:43:23.860000Z,True,True,True,True,True
3853,2011,11,28,8,51,38.475,38.8385,-122.77421000000001,2.6439999999999997,8.0,5.0,12,6.0,2.4,71688226,2011-11-28T08:51:38.475000Z,True,True,True,True,True
3854,2011,11,28,19,2,31.379,38.832770000000004,-122.83643000000001,1.83,8.0,6.0,24,6.0,2.3,71688456,2011-11-28T19:02:31.379000Z,True,True,True,True,True
3855,2011,11,28,22,55,45.76,38.79398,-122.80158999999999,4.247,9.000000000000002,6.999999999999999,104,6.0,2.4,71688536,2011-11-28T22:55:45.760000Z,True,True,True,True,True
3856,2011,11,29,3,58,45.1,38.815490000000004,-122.82656999999999,2.935,19.0,11.000000000000002,1,10.0,2.3,71688651,2011-11-29T03:58:45.100000Z,True,True,True,True,True
3857,2011,11,29,4,13,26.211,38.83273,-122.81102,2.725,8.0,6.0,20,6.0,1.9,71688661,2011-11-29T04:13:26.211000Z,True,True,True,True,True
3858,2011,11,29,7,23,19.74,38.823879999999996,-122.78681999999999,2.8160000000000003,13.000000000000002,6.999999999999999,13,9.000000000000002,1.8,71688746,2011-11-29T07:23:19.740000Z,True,True,True,True,True
3859,2011,11,30,18,9,14.507,38.80424,-122.76985,2.403,9.000000000000002,6.0,39,10.0,1.8,71689591,2011-11-30T18:09:14.507000Z,True,True,True,True,True
3860,2011,12,3,7,16,54.51,38.79319,-122.80053999999998,4.135,9.000000000000002,8.0,97,8.0,2.3,71690676,2011-12-03T07:16:54.510000Z,True,True,True,True,True
3861,2011,12,4,2,47,31.694000000000003,38.81207,-122.82919,4.112,25.0,11.000000000000002,18,36.00000000000001,1.8,71059309,2011-12-04T02:47:31.694000Z,True,True,True,True,True
3862,2011,12,5,8,23,23.8,38.83025,-122.83697,2.289,9.000000000000002,8.0,24,10.0,1.9,71691621,2011-12-05T08:23:23.800000Z,True,True,True,True,True
3863,2011,12,5,8,24,33.224000000000004,38.82973,-122.83798,2.289,13.000000000000002,6.999999999999999,17,9.000000000000002,1.8,71691626,2011-12-05T08:24:33.224000Z,True,True,True,True,True
3864,2011,12,7,9,36,3.295,38.81516,-122.79467,3.6719999999999997,12.0,8.0,2,10.0,1.9,71693051,2011-12-07T09:36:03.295000Z,True,True,True,True,True
3865,2011,12,7,10,27,54.145,38.82485,-122.8,0.61,9.000000000000002,6.0,172,11.000000000000002,2.0,71693066,2011-12-07T10:27:54.145000Z,True,True,True,True,True
3866,2011,12,8,9,57,54.396,38.80002,-122.81835,4.198,21.0,12.0,7,30.0,3.3,71693786,2011-12-08T09:57:54.396000Z,True,True,True,True,True
3867,2011,12,8,9,59,15.81,38.806459999999994,-122.81225,4.079,16.0,8.0,14,12.0,2.3,71693791,2011-12-08T09:59:15.810000Z,True,True,True,True,True
3868,2011,12,9,3,4,13.815999999999999,38.79038,-122.7259,2.4219999999999997,8.0,6.999999999999999,59,6.0,2.3,71689385,2011-12-09T03:04:13.816000Z,True,True,True,True,True
3869,2011,12,9,13,41,48.416000000000004,38.83447,-122.84253000000001,2.209,13.999999999999998,8.0,4,10.0,2.1,71689655,2011-12-09T13:41:48.416000Z,True,True,True,True,True
3870,2011,12,9,21,52,52.84,38.805890000000005,-122.82046000000001,4.093,10.0,6.0,178,6.999999999999999,1.8,71689845,2011-12-09T21:52:52.840000Z,True,True,True,True,True
3871,2011,12,10,12,58,41.777,38.81985,-122.79191999999999,4.395,10.0,8.0,37,6.999999999999999,2.3,71690275,2011-12-10T12:58:41.777000Z,True,True,True,True,True
3872,2011,12,10,22,17,2.83,38.83421,-122.8441,1.943,12.0,6.999999999999999,20,9.000000000000002,2.2,71690495,2011-12-10T22:17:02.830000Z,True,True,True,True,True
3873,2011,12,11,20,39,0.46,38.80321,-122.77812,4.29,13.000000000000002,10.0,49,12.0,2.9,71690940,2011-12-11T20:39:00.460000Z,True,True,True,True,True
3874,2011,12,12,12,49,47.589,38.78593,-122.72663999999999,2.279,9.000000000000002,6.0,34,6.0,2.3,71691370,2011-12-12T12:49:47.589000Z,True,True,True,True,True
3875,2011,12,13,15,50,22.465,38.7937,-122.80923,3.9010000000000002,8.0,6.999999999999999,94,8.0,2.5,71692095,2011-12-13T15:50:22.465000Z,True,True,True,True,True
3876,2011,12,13,21,6,54.63,38.81044,-122.79378,2.6010000000000004,12.0,10.0,9,12.0,1.9,71692325,2011-12-13T21:06:54.630000Z,True,True,True,True,True
3877,2011,12,15,6,8,45.67,38.805659999999996,-122.79501,1.889,10.0,8.0,55,6.0,2.3,71693150,2011-12-15T06:08:45.670000Z,True,True,True,True,True
3878,2011,12,15,6,9,19.127,38.80612,-122.79605,2.154,6.0,4.0,26,4.0,2.0,71693155,2011-12-15T06:09:19.127000Z,True,True,True,True,True
3879,2011,12,15,21,15,54.71,38.83783,-122.82869,2.529,5.0,4.0,21,5.0,2.3,71693630,2011-12-15T21:15:54.710000Z,True,True,True,True,True
3880,2011,12,18,8,2,27.505,38.79547,-122.78138,2.3169999999999997,12.0,11.000000000000002,60,10.0,1.8,71694985,2011-12-18T08:02:27.505000Z,True,True,True,True,True
3881,2011,12,19,4,10,30.073,38.81387,-122.79781000000001,3.677,9.000000000000002,6.999999999999999,17,9.000000000000002,1.8,71695470,2011-12-19T04:10:30.073000Z,True,True,True,True,True
3882,2011,12,19,8,14,54.125,38.82588,-122.80956,3.623,11.000000000000002,6.0,179,9.000000000000002,1.8,71695570,2011-12-19T08:14:54.125000Z,True,True,True,True,True
3883,2011,12,19,10,30,22.66,38.81119,-122.79072,3.9389999999999996,6.999999999999999,4.0,21,5.0,2.2,71695680,2011-12-19T10:30:22.660000Z,True,True,True,True,True
3884,2011,12,19,14,9,38.376,38.82325,-122.83418,1.99,16.0,10.0,34,12.0,2.9,71695795,2011-12-19T14:09:38.376000Z,True,True,True,True,True
3885,2011,12,19,21,18,9.45,38.83722,-122.77604,2.935,5.0,3.0,180,5.0,1.8,71696085,2011-12-19T21:18:09.450000Z,True,True,True,True,True
3886,2011,12,20,16,18,42.096000000000004,38.83113,-122.83405,1.9080000000000001,9.000000000000002,5.0,14,6.0,2.0,71696680,2011-12-20T16:18:42.096000Z,True,True,True,True,True
3887,2011,12,21,5,50,28.805,38.808820000000004,-122.8279,2.927,15.0,8.0,25,10.0,2.3,71697175,2011-12-21T05:50:28.805000Z,True,True,True,True,True
3888,2011,12,21,8,8,17.1,38.82626,-122.80651999999999,3.372,8.0,4.0,1,6.999999999999999,2.0,71697240,2011-12-21T08:08:17.100000Z,True,True,True,True,True
3889,2011,12,21,19,34,21.461,38.82557,-122.83169,2.787,11.000000000000002,6.999999999999999,10,8.0,2.0,71697545,2011-12-21T19:34:21.461000Z,True,True,True,True,True
3890,2011,12,22,1,17,56.485,38.8301,-122.83096,1.433,11.000000000000002,5.0,25,6.999999999999999,2.1,71697735,2011-12-22T01:17:56.485000Z,True,True,True,True,True
